player_id,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,r_run,woba,pull_percent,straightaway_percent,opposite_percent,linedrives_percent,Batter_Cluster_Label
405395,0.4272727272727273,0.15212355212355214,0.28086419753086417,0.6083333333333333,0.7420570813139473,0.6600587371512482,0.7388059701492538,0.582210242587601,0.4288321167883211,0.4742951907131011,0.2986111111111111,0.7554858934169278,0.7612433862433863,0.2972789115646258,0.28179384203480584,0.3750985027580772,0
408234,0.27272727272727276,0.2633204633204633,0.3780864197530864,0.6333333333333334,0.6031233171782445,0.6975036710719529,0.6716417910447762,0.32345013477088946,0.5547445255474451,0.5074626865671642,0.3506944444444444,0.707680250783699,0.4530423280423279,0.4646258503401359,0.430388219544846,0.46335697399527187,2
425772,0.08181818181818182,0.45945945945945943,0.3425925925925926,0.4025,0.5735056542810986,0.48678414096916295,0.5606748864373783,0.522911051212938,0.35401459854014594,0.08955223880597014,0.0625,0.5760188087774295,0.7976190476190476,0.4183673469387754,0.12650602409638556,0.5791962174940898,0
425783,0.13636363636363638,0.3158301158301159,0.47222222222222215,0.59,0.6462035541195478,0.711453744493392,0.7037637897469177,0.4420485175202156,0.5182481751824817,0.14925373134328357,0.13541666666666666,0.7335423197492164,0.4821428571428571,0.38367346938775515,0.47991967871485935,0.4208037825059101,0
425784,0.05454545454545455,0.48880308880308887,0.23611111111111108,0.5800000000000001,0.5848142164781907,0.645374449339207,0.637573004542505,0.3504043126684636,0.6715328467153284,0.08955223880597014,0.08333333333333333,0.677115987460815,0.7480158730158729,0.2551020408163265,0.3373493975903614,0.2907801418439716,0
425794,0.0,0.4362934362934362,0.1898148148148148,0.3075,0.25525040387722137,0.36784140969162993,0.31635301752109024,0.09433962264150944,0.3996350364963503,0.03980099502487562,0.010416666666666666,0.3503134796238244,0.5555555555555556,0.7061224489795919,0.08835341365461846,0.1087470449172577,3
425877,0.18181818181818185,0.14594594594594595,0.16666666666666663,0.6066666666666667,0.5551965535810447,0.6116005873715125,0.6048020765736536,0.2722371967654986,0.48540145985401456,0.351575456053068,0.26388888888888884,0.6387147335423198,0.5747354497354497,0.4625850340136053,0.3092369477911647,0.3814026792750196,2
429664,0.15000000000000002,0.2015444015444016,0.20138888888888887,0.5825,0.592891760904685,0.5892070484581496,0.6176184295911746,0.3611859838274933,0.46350364963503643,0.1691542288557214,0.14583333333333331,0.6406739811912227,0.5327380952380952,0.3163265306122448,0.49497991967871485,0.4148936170212766,4
429665,0.27272727272727276,0.37451737451737455,0.40740740740740744,0.3925,0.6090468497576738,0.5506607929515418,0.6103179753406879,0.5929919137466307,0.2846715328467153,0.1890547263681592,0.19791666666666666,0.6394984326018809,0.6785714285714285,0.43673469387755093,0.22891566265060237,0.2978723404255318,0
435062,0.05454545454545455,0.17683397683397686,0.32407407407407407,0.6875,0.6219709208400647,0.7048458149779735,0.6862426995457496,0.29649595687331537,0.5675182481751824,0.13930348258706468,0.11458333333333333,0.7006269592476488,0.38095238095238093,0.6265306122448979,0.34538152610441764,0.6595744680851063,2
